idx,Skewness_R,Kurtosis_R,Variance_R,RMS_R,Skewness_S,Kurtosis_S,Variance_S,RMS_S,Skewness_T,Kurtosis_T,Variance_T,RMS_T,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
364,-0.00759579647240166,1.55896533494827,6.87119362493099,2.6212860802485,-0.0186794778839247,1.55236015376752,6.76629377328327,2.60119874204553,-0.0151220273321116,1.56643268060945,7.25855477427071,2.69414373055449,55,54.04,359,0.45,2.6212860802485,2.60119874204553,2.69414373055449,0,2
365,-0.0109467644422369,1.56180799734772,6.63181235011297,2.57521264450848,-0.0155001463654306,1.5507336393553,6.52527246807339,2.5544451880983,-0.0153178837967251,1.5655504823239,7.00316598574976,2.64632397234229,55,54.06,354,0.44,2.57521264450849,2.5544451880983,2.64632397234229,0,2
366,-0.00963222105555864,1.56229023148107,6.43589834552747,2.53689568934874,-0.0152520969409352,1.55080031969085,6.32443510823668,2.51483476405579,-0.0148922112682905,1.56647857312124,6.78376972909893,2.60454186308627,55,54.08,354,0.44,2.53689568934874,2.51483476405578,2.60454186308627,0,2
367,-0.00974611189224775,1.56369969151998,6.23101212470919,2.49618709845186,-0.0152227300630096,1.55333002529936,6.12904209965197,2.47567725451065,-0.0141085019974238,1.5661855735364,6.56972995348686,2.56312300586467,55,54.1,350,0.41,2.49618709845186,2.47567725451064,2.56312300586467,0,2
368,-0.00959643099983332,1.56398301018656,6.07521181987062,2.46478475189199,-0.0129636958343904,1.5503833037411,5.9394553319364,2.43709408076891,-0.0132052332774014,1.56611222630279,6.38117801095977,2.52607455044537,55,54.12,348,0.4,2.46478475189199,2.43709408076891,2.52607455044537,0,2
369,-0.00656778535098921,1.56626745547301,5.74714277547382,2.39731304817758,-0.0101489165514258,1.55174840179812,5.6103071656239,2.36861464647977,-0.01162556784901,1.56437444315123,6.00516690556113,2.45052044039772,55,54.14,344,0.4,2.39731304817758,2.36861464647976,2.45052044039772,0,2
370,-0.00674447580558264,1.56720429207492,5.52705433614306,2.35096188644814,-0.00918610046879746,1.55134453296111,5.3951798507698,2.32274573565717,-0.0128243017917478,1.55946206342027,5.75776074990018,2.39951056729778,55,54.16,341,0.38,2.35096188644814,2.32274573565717,2.39951056729778,0,2
371,-0.00839680334511653,1.56939766766277,5.29454910719997,2.30098389117097,-0.00624143198497858,1.55403530038927,5.17130716819753,2.27405060745939,-0.0101066754754685,1.5585997124497,5.50301051835602,2.34582746971679,55,54.18,337,0.37,2.30098389117097,2.27405060745938,2.34582746971679,0,2
372,-0.0106572625160341,1.57002199009201,5.08126193663125,2.25415523486968,-0.00806480204359659,1.55173363081118,4.96756475834769,2.22880826929788,-0.00765214199575569,1.55719399978384,5.27794126406859,2.29735414260301,55,54.2,334,0.36,2.25415523486968,2.22880826929788,2.29735414260301,0,2
373,-0.00968413674366393,1.56961093021864,4.87035727058519,2.20687569505734,-0.00478258072771885,1.5530386171371,4.76042120920352,2.18183883768233,-0.00697111338596779,1.55559693901997,5.0576844855274,2.24890722410351,55,54.22,331,0.35,2.20687569505734,2.18183883768233,2.24890722410351,0,2
374,-0.00805287614114832,1.57085337008853,4.64028829633671,2.15412208817552,-0.00528788704129483,1.55195401003492,4.53193499527513,2.12884058500783,-0.00395953989301255,1.55404332652339,4.80878639588656,2.19287259633198,55,54.24,327,0.33,2.15412208817552,2.12884058500783,2.19287259633198,0,2
375,-0.00464680330921092,1.57199727206674,4.4126755039891,2.10063472449894,-0.00447013887990203,1.55135905856704,4.32471098700438,2.07959283239205,-0.00613719430589576,1.55098060273726,4.55131577306955,2.13336035900684,55,54.26,323,0.32,2.10063472449894,2.07959283239205,2.13336035900684,0,2
376,-0.00233826446454301,1.57287621107755,4.13014396849847,2.0322739123679,-0.0044664714086427,1.55054106775219,4.04571761201347,2.01139703307326,-0.00366032682853942,1.54759014064775,4.25029544792363,2.06160433799982,55,54.28,318,0.3,2.0322739123679,2.01139703307326,2.06160433799982,0,2
377,-0.00318755740819392,1.57361858246899,3.90130854692538,1.97516988192926,-0.00453193508537516,1.54874862100023,3.83107915980701,1.9573191676662,-0.0029811435054858,1.54490418401528,4.01301344049461,2.00323093209701,55,54.3,313,0.29,1.97516988192926,1.9573191676662,2.00323093209701,0,2
378,-0.00112656352994745,1.57152155110626,3.68837658122008,1.92051470889953,-0.00289027295862495,1.55299542661626,3.62106964792914,1.90291775454683,-0.00221312243412558,1.54694204980844,3.78382188402967,1.94518640388447,55,54.32,308,0.28,1.92051470889953,1.90291775454683,1.94518640388447,0,2
379,-0.000888832676225,1.57377783974032,3.4826272618395,1.86617462026961,-0.00224556330794665,1.54939846237965,3.41344032930266,1.84755057119773,-0.00278823428363243,1.54547430698244,3.56075477898723,1.88697918770235,55,54.34,303,0.27,1.86617462026961,1.84755057119773,1.88697918770235,0,2
380,-7.59253462877321e-05,1.57148735028118,3.25517354366921,1.80421280993272,-0.00151359661632805,1.55092666172948,3.20184523379286,1.78937508131756,-0.00165578434544005,1.54434343356604,3.32910439936319,1.82456550201602,55,54.36,297,0.26,1.80421280993272,1.78937508131756,1.82456550201602,0,2
381,0.00137148267166301,1.57066072353183,3.02582931266319,1.73950083361818,-0.000203195303207896,1.5535742634913,2.9940746718146,1.73035918648646,-0.000651467581588615,1.54305192073217,3.09328283900171,1.75875617100904,55,54.38,290,0.24,1.73950083361818,1.73035918648646,1.75875617100904,0,2
382,-0.0009745702772752,1.56547782217843,2.80267993653015,1.67412739402135,-0.00211072769495474,1.54867196163759,2.77785063481687,1.6667002820779,0.00079472200117025,1.54018381144085,2.86227701236632,1.69181020109393,55,54.4,282,0.23,1.67412739402135,1.6667002820779,1.69181020109393,0,2
383,0.000424077216997237,1.56128380551449,2.50820255257781,1.58373589777441,0.000647975373565848,1.55035648112857,2.4973057636764,1.58031258675974,0.000323626473295687,1.54210185951157,2.56010419174665,1.60001664149861,55,54.42,271,0.2,1.58373589777441,1.58031258675974,1.60001664149861,0,2
384,0.000125000618065968,1.55988213355144,2.27621903373691,1.50872404852786,-0.000108673775753617,1.54850194129007,2.2738248178093,1.50793683723,0.00208969976625256,1.54460675281318,2.31754868089031,1.52233460988194,55,54.44,260,0.19,1.50872404852786,1.50793683723,1.52233460988194,0,2
385,0.000569651548020482,1.55468918128015,2.0409849841226,1.4286374192322,0.00314373716117464,1.55057215910569,2.05603205425793,1.43391459963533,0.0029761197423611,1.54097955530104,2.08651722337143,1.44446378940004,55,54.46,250,0.17,1.4286374192322,1.43391459963533,1.44446378940004,0,2
386,0.00390100452497825,1.55138518800506,1.79086352245777,1.33825254237225,0.00142642971702293,1.55149835769361,1.80708064170731,1.34431757056308,0.00497265364218162,1.54724184324321,1.82758286086387,1.35186816881738,55,54.48,237,0.16,1.33825254237225,1.34431757056308,1.35186816881738,0,2
387,0.00665821237649288,1.54994739004812,1.51715035964869,1.23175613849249,0.00302706209697481,1.54734023661513,1.52595563014089,1.23534405027523,0.00388850694905453,1.54697778063357,1.55004130905249,1.2449960786856,55,54.5,215,0.13,1.23175613849249,1.23534405027523,1.2449960786856,0,2
388,-0.0087403050059759,1.55789981222933,8.69443323586668,2.94861145728454,-0.0182212286821841,1.55837849114077,8.5856974742066,2.93013046852842,-0.018267597469846,1.58115952901132,9.1466757276734,3.02431697566889,57.5,56.43,372,0.51,2.94861145728454,2.93013046852842,3.02431697566889,0,2
389,-0.0125286718027492,1.56025601610516,8.48921038451229,2.91360398158934,-0.0169126294768406,1.55760115549432,8.36657055260143,2.89249206164579,-0.0165651065058545,1.57940551319235,8.9266568769132,2.98772264516954,57.5,56.45,370,0.51,2.91360398158934,2.89249206164579,2.98772264516954,0,2
390,-0.0162291454829331,1.56118880405381,8.25230026768318,2.87265841160632,-0.0177198412443143,1.55761363750224,8.12405914250219,2.85025872825526,-0.0166966563266218,1.57802616849614,8.68399520600106,2.94683269125489,57.5,56.47,368,0.51,2.87265841160633,2.85025872825526,2.94683269125489,0,2
391,-0.0169881524715151,1.56090490595785,8.02041415059871,2.83201165167768,-0.0184959664956116,1.55703654132037,7.90304529753901,2.81122841194815,-0.0159180951128895,1.57670252532534,8.4356548999749,2.90439085806036,57.5,56.49,366,0.49,2.83201165167769,2.81122841194815,2.90439085806036,0,2
392,-0.0173551827197048,1.56148240129859,7.8162291073412,2.79573041876649,-0.0166297724485911,1.55601559159329,7.70309797125127,2.7754370054855,-0.0155480482517758,1.57795807936643,8.24813220839393,2.87192748852169,57.5,56.51,365,0.49,2.7957304187665,2.77543700548549,2.87192748852169,0,2
393,-0.0189177842640968,1.56312488258999,7.61927601014495,2.76028409278457,-0.016381648322194,1.55577320769929,7.49638288898451,2.73794146161864,-0.0158851438567414,1.57666485915226,8.03358960037507,2.83433237327738,57.5,56.53,363,0.48,2.76028409278457,2.73794146161864,2.83433237327738,0,2
394,-0.0195238949770639,1.56450166216852,7.35964879199501,2.71284328283422,-0.0165723035655808,1.55585553349941,7.2632392619029,2.6950283933608,-0.0128180399998233,1.5768675603665,7.78260362430361,2.78970503782147,57.5,56.55,361,0.47,2.71284328283422,2.69502839336079,2.78970503782147,0,2
395,-0.0186400189170531,1.56516862140313,7.12274421003962,2.66883255763161,-0.018945383114431,1.55749671526152,7.01207875739387,2.64803258327177,-0.0142798592150611,1.5720204059503,7.50557137383053,2.7396024057098,57.5,56.57,359,0.45,2.66883255763162,2.64803258327177,2.7396024057098,0,2
396,-0.0184008358683083,1.56726565176895,6.90649338072186,2.62800414159788,-0.015681492353357,1.55634370281625,6.80200772733063,2.60806042672528,-0.0135685448445522,1.5731957535753,7.28203521512062,2.69849779153612,57.5,56.59,357,0.43,2.62800414159788,2.60806042672528,2.69849779153612,0,2
397,-0.0191011832130183,1.56496051136583,6.72499212972196,2.59324001135658,-0.0157686398102555,1.55827164080043,6.63540260642129,2.57592812209855,-0.0143336477082217,1.57111363734143,7.07197542178854,2.65929237502915,57.5,56.61,355,0.43,2.59324001135658,2.57592812209855,2.65929237502915,0,2
398,-0.0166679705238259,1.56636797583819,6.48580974788903,2.54670535525153,-0.0128098591513699,1.55766799869113,6.39382761741173,2.52860204549935,-0.0129970786844309,1.573249863791,6.80878086492813,2.60933822601827,57.5,56.63,353,0.43,2.54670535525153,2.52860204549935,2.60933822601827,0,2
399,-0.0144174729981603,1.56871803313692,6.29132859039975,2.50823193346691,-0.0110387857706909,1.55680856133882,6.19909832255645,2.48978794112813,-0.0121992350056678,1.57260826923103,6.58550904831069,2.56619902738211,57.5,56.65,353,0.41,2.50823193346691,2.48978794112813,2.56619902738211,0,2
400,-0.0121954135359039,1.56835395325853,6.02113653127735,2.45378334165936,-0.0115329821613042,1.55757272120108,5.91990802130256,2.43308431286611,-0.0107746671238114,1.57106030004759,6.28482229814273,2.50692980103462,57.5,56.67,347,0.4,2.45378334165936,2.43308431286611,2.50692980103462,0,2
401,-0.0101208995518759,1.56975481123525,5.79638070161019,2.40755332989648,-0.0107980906355707,1.5571215249603,5.68804524342594,2.38495829062931,-0.00951279138642176,1.56730583283922,6.02656353294288,2.45488147390351,57.5,56.69,344,0.39,2.40755332989648,2.38495829062931,2.45488147390351,0,2
402,-0.0098508419788964,1.57210834290043,5.57780952098241,2.36172314711767,-0.00807318046561379,1.55658286103117,5.46772582802388,2.3383119053441,-0.00704752696245765,1.56671385555866,5.79053741500191,2.40632987533975,57.5,56.71,341,0.38,2.36172314711767,2.3383119053441,2.40632987533975,0,2
403,-0.0080659633742759,1.57247162980853,5.37403533317132,2.31818901977453,-0.00664838904235455,1.55732614142344,5.28154142351352,2.29815893429737,-0.00833050428883877,1.56393692241528,5.59093361147285,2.36449265902729,57.5,56.73,339,0.37,2.31818901977453,2.29815893429737,2.36449265902729,0,2
404,-0.00850255881512888,1.57409633323591,5.14058682598214,2.26726799325034,-0.00712600400094042,1.55823891945208,5.06006411297318,2.24946011526284,-0.00615551670927933,1.56516798370556,5.34391005160914,2.31166683734221,57.5,56.75,335,0.36,2.26726799325034,2.24946011526284,2.31166683734221,0,2
405,-0.00473780528453604,1.57581545424373,4.92077002405739,2.21827065803691,-0.0056071999230102,1.55415169920184,4.83384075492681,2.19859845065592,-0.00768460932460128,1.5627205390033,5.10823415124635,2.26011809520043,57.5,56.77,323,0.35,2.21827065803691,2.19859845065591,2.26011809520043,0,2
406,-0.00404460554044931,1.57647502104981,4.68561260808101,2.1646187265044,-0.00505325706406548,1.55486923461926,4.60845910450709,2.14673431385162,-0.00602679782026257,1.56068979613155,4.85724029755074,2.2038927916747,57.5,56.79,329,0.33,2.1646187265044,2.14673431385161,2.2038927916747,0,2
407,-0.00312149907509824,1.57713855600051,4.38032031935722,2.09291240766398,-0.00280841134018923,1.55794207621302,4.30443943833641,2.07472299644347,-0.00460525345011213,1.55474832220948,4.52503702944822,2.12719247708052,57.5,56.81,324,0.29,2.09291240766398,2.07472299644347,2.12719247708052,0,2
408,-0.00342288014813199,1.57876351698247,4.14874945031324,2.0368374203711,-0.00665649184643156,1.55905821951397,4.07420803202397,2.01847815347046,-0.00385763800586737,1.55380861614069,4.27551079530292,2.06771055242745,57.5,56.83,319,0.31,2.0368374203711,2.01847815347046,2.06771055242745,0,2
409,-0.00377730338208118,1.57786018563473,3.90543298031158,1.97620648738894,-0.00371032204685302,1.55408488520981,3.84228741626197,1.96018175467458,-0.00366732439138977,1.55245980304164,4.02034220655632,2.00505907897304,57.5,56.85,314,0.28,1.97620648738894,1.96018175467458,2.00505907897304,0,2
410,-0.00213374643663094,1.57898746141833,3.67341235945671,1.91660721111988,-0.00171777838841825,1.55577882103942,3.61939567926003,1.90247937848347,-0.00345988797426977,1.55129588680471,3.7802531677027,1.94426788036911,57.5,56.87,309,0.29,1.91660721111988,1.90247937848347,1.94426788036911,0,2
411,-0.00156955802038218,1.57739311316753,3.42802565327429,1.85149087227365,-0.00202536256403204,1.55549209511895,3.38875792096091,1.84086798462372,-0.00165805432732073,1.55075394682422,3.52764224988909,1.87818337716159,57.5,56.89,303,0.26,1.85149087227365,1.84086798462372,1.87818337716159,0,2
412,-0.00199883677181788,1.57535148384122,3.20437135380334,1.79007638290003,-0.0026005237126718,1.55341303758465,3.17433913831117,1.78169024179604,-0.00102889813969894,1.55128706961636,3.29100406705789,1.81409433722514,57.5,56.91,296,0.26,1.79007638290003,1.78169024179604,1.81409433722514,0,2
413,0.00159614543827117,1.57337860551102,2.96221473440842,1.72111178208366,-0.00134889348150963,1.55153834846936,2.94245436262134,1.71537980235671,-6.02833180546618e-05,1.55009518479936,3.0344504815144,1.74195013830202,57.5,56.93,288,0.24,1.72111178208366,1.71537980235671,1.74195013830202,0,2
414,0.00201106210324026,1.56685833582416,2.63083192889667,1.621996177961,0.000322019778004679,1.55636032621974,2.63002810996124,1.62176871354493,-0.00142425891661513,1.54694359388876,2.69883578881657,1.64279771464765,57.5,56.95,276,0.2,1.621996177961,1.62176871354493,1.64279771464765,0,2
415,0.000846161102716957,1.56420526780358,2.37710571221748,1.54179641730913,-0.00175742268405125,1.55438759674367,2.38333083624522,1.54383597331163,0.00169415524587865,1.5499392212598,2.43603285098369,1.56076404540878,57.5,56.97,265,0.19,1.54179641730913,1.54383597331163,1.56076404540879,0,2
416,0.00363255016001387,1.55867776953595,2.11102848107033,1.45295086947207,0.00266665002932652,1.55141277679739,2.12196275261178,1.45672650301065,0.00152038710186587,1.54890862728273,2.16155956147367,1.47020984561825,57.5,56.99,254,0.17,1.45295086947207,1.45672650301065,1.47020984561825,0,2
417,0.00534714832374047,1.55767754207319,1.8405548237684,1.35669258945725,0.00110378833005476,1.55511634267936,1.86042925297747,1.36400909088403,0.000362121690889045,1.54916281170558,1.88972374905598,1.37465871443963,57.5,57.01,239,0.16,1.35669258945725,1.36400909088403,1.37465871443963,0,2
418,0.00377049435611747,1.55072516310737,1.53501244734743,1.23898502578299,0.00230625351186892,1.55161793125311,1.55097852240358,1.24543741453611,0.0039016120040374,1.55070430743505,1.57243263388753,1.25395610712396,57.5,57.03,220,0.14,1.23898502578299,1.24543741453611,1.25395610712396,0,2
419,-0.016148236008743,1.56342909356608,9.10210340094308,3.01694671534245,-0.0203199064739395,1.5654679513009,9.00321060027465,3.00051896305704,-0.0149148616426725,1.5844825568729,9.58210919391021,3.09546729601561,60,58.9,374,0.52,3.01694671534246,3.00051896305704,3.09546729601561,0,2
420,-0.0182365238960486,1.56491618996305,8.89438505768768,2.98232148546905,-0.0195903970796869,1.5637272707395,8.77360854121379,2.96201885263703,-0.0155882210283147,1.58446900950797,9.35869505258684,3.05916806402187,60,58.92,373,0.51,2.98232148546905,2.96201885263703,3.05916806402187,0,2
421,-0.0193564204157328,1.56412264863559,8.6120715324321,2.93461114060636,-0.0182202122377612,1.56401288826554,8.48229432695224,2.91241931162324,-0.0161163652855646,1.58345095369713,9.06271762517989,3.01040572085854,60,58.94,371,0.5,2.93461114060636,2.91241931162324,3.01040572085854,0,2
422,-0.0206210309134304,1.56651047810932,8.39721181735655,2.89777811515876,-0.0185741634319963,1.56642132498987,8.27683792206652,2.87694939938687,-0.0146482593985093,1.58347555635295,8.82940264857698,2.97140136308451,60,58.96,369,0.5,2.89777811515876,2.87694939938686,2.97140136308451,0,2
