idx,scm_COR_X,scm_IDM_X,scm_ENT_X,scm_CSD_X,scm_CSR_X,scm_DKL_X,scm_MDR_X,scm_CAD_X,scm_COR_Y,scm_IDM_Y,scm_ENT_Y,scm_CSD_Y,scm_CSR_Y,scm_DKL_Y,scm_MDR_Y,scm_CAD_Y,scm_COR_Z,scm_IDM_Z,scm_ENT_Z,scm_CSD_Z,scm_CSR_Z,scm_DKL_Z,scm_MDR_Z,scm_CAD_Z,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
11,0.446210546752775,0.79807185839013,1.84113754768938,0.18147352236582,0.882816302377817,0,1,1,-0.101834279711614,0.65925662223277,1.96552636837321,0.442940045447593,0.956070192419573,0,1,1,-0.103494093703095,0.670385069183739,1.98305640854954,0.413052216289564,0.937883749140952,0,1,1,47.5,46.56,267,0.25,2.07508454788533,1.64231349688007,1.53495316089594,0,7
12,0.448513108976713,0.803755144032922,1.79755832825903,0.175260069703953,0.892705336196815,0,1,1,-0.102962672919658,0.666835598351582,1.91642116370339,0.428534326728818,0.909590996042577,0,1,1,-0.0967392483529187,0.677754734116818,1.93230703309701,0.401109097137083,0.904603844130133,0,1,1,47.5,46.58,262,0.23,2.01837713071555,1.60010087658211,1.49403479261089,0,7
13,0.415744808404718,0.787104086644418,1.82786896686241,0.197321079134843,0.924616232082181,0,1,1,-0.176022204886772,0.615991129727732,1.94428898341444,0.544334187367039,0.856637661013538,0,1,1,-0.160581370469939,0.630747688309722,1.97621545548408,0.501512322641364,0.729753484362129,0,1,1,47.5,46.6,255,0.22,1.94410466144737,1.55006236944891,1.43606449810995,0,7
14,0.46431913113321,0.831255195344971,1.63107280312412,0.146689866803734,0.941344111051564,0,1,1,-0.138125293157167,0.66377261805196,1.83803621539609,0.448534693092834,0.846664881981923,0,1,1,-0.13122893423256,0.677222304993838,1.85018251450964,0.415075400201317,0.867105495522071,0,1,1,47.5,46.62,231,0.18,1.7407758512243,1.39464752305224,1.28560351758664,0,7
15,0.41622132461332,0.80525671584101,1.73358743521441,0.169326351505182,0.959111586439348,0,1,1,-0.189739102124496,0.631855633624829,1.81265077952262,0.517133408811542,0.649212409605425,0,1,1,-0.188420548621738,0.64098455227229,1.85268155846913,0.489786316046444,0.665042547827472,0,1,1,47.5,46.64,225,0.17,1.68500492570064,1.35490152738565,1.24387646733509,0,7
16,0.462858029924607,0.846611016102542,1.5164081871499,0.134548033875016,0.965706172298534,0,1,1,-0.149619386798189,0.677231477719084,1.80170952570831,0.41913874128664,0.608930237449105,0,1,1,-0.133880254786231,0.687001923605386,1.82535813063612,0.39289074792188,0.821206574250697,0,1,1,47.5,46.66,210,0.15,1.60734129890533,1.29895754434689,1.19126557137335,0,7
17,0.453459401444887,0.776445741971551,1.98516973862517,0.212266775657786,0.760640651738519,0,1,1,-0.0980893228417797,0.616006307904593,2.13461216688281,0.52091554476211,0.84061044949532,0,1,1,-0.123527707133114,0.626244661264263,2.16925577076354,0.48912948557679,0.902615904736034,0,1,1,50,48.81,324,0.41,2.86078561334096,2.19114979235371,2.14429121374353,0,7
18,0.446591402717752,0.779350333561943,1.93482398726478,0.212428223024334,0.756565578360829,0,1,1,-0.114065658149862,0.605943089825004,2.05447632394449,0.552367174529849,0.898838657880908,0,1,1,-0.125900607629554,0.6154073381171,2.09134148184069,0.52280657022311,0.935243138711159,0,1,1,50,48.83,322,0.4,2.82472776071762,2.16600217945024,2.1118547012779,0,7
19,0.420196446656056,0.759416767922236,2.00196677106941,0.233854614916846,0.78881417277713,0,1,1,-0.115673167757084,0.612722571474088,2.10185771468427,0.531007331940434,0.820059395888543,0,1,1,-0.13335970401084,0.620655412115194,2.12202723575359,0.507716082880718,0.914596582000625,0,1,1,50,48.85,320,0.4,2.78517150884315,2.13809311216008,2.07977088555389,0,7
20,0.438364763966561,0.776457799518596,1.93675970096707,0.217392338937,0.755137616682936,0,1,1,-0.0679259497493499,0.644803528364907,2.08467284649158,0.46116222844374,0.923250547215744,0,1,1,-0.0932432632208359,0.652120042257378,2.10428144182932,0.439836585219144,0.942217852043107,0,1,1,50,48.87,315,0.39,2.72135301278039,2.0916379720224,2.02787518135155,0,7
21,0.416645392142984,0.758690803150084,1.99255974947591,0.235359668942416,0.801885617692562,0,1,1,-0.117536521842399,0.611067657411029,2.10090730563216,0.537220585245563,0.935789803774104,0,1,1,-0.132475810899336,0.622107201512965,2.13272338031895,0.501372645803456,0.92843597118303,0,1,1,50,48.89,313,0.37,2.67053660759788,2.05553149057591,1.98283180919889,0,7
22,0.422658672271312,0.763149058274062,1.98051154625122,0.229535187282677,0.804704773878489,0,1,1,-0.099385924993331,0.616857481247533,2.08416800686425,0.526505985415594,0.824364113316704,0,1,1,-0.127169789637867,0.626323107564731,2.10960700609882,0.49615680928945,0.91776081910406,0,1,1,50,48.91,310,0.35,2.61858924310456,2.02262964981273,1.94070559927974,0,7
