idx,fx1_R,fx0d5_R,fx1d5_R,fx2d5_R,fx3_R,fx5_R,fx7_R,Freq_Rated,Freq_Gen,CC_bus,Power,I_R_rms,I_S_rms,I_T_rms,Load,Class
58,1.08649768891173,0.0485912631712009,0.0355011890389772,0.017492378854965,0.199804515444052,0.387041545168581,0.334415928011568,47.5,46.83,306,0.28,1.89416665751069,1.89641695519824,1.93042485644483,0,1
59,0.86873989863003,0.0438076013530218,0.0412889869740464,0.0272396603356615,0.135688785031631,0.368627984934219,0.352848100018878,47.5,46.85,300,0.27,1.83188163377248,1.83642750152721,1.86564469032524,0,1
60,1.07800382671699,0.0316981115772669,0.0390296857363466,0.0237414946131896,0.17695498279705,0.342302850629795,0.358249718503533,47.5,46.87,292,0.25,1.7685498362588,1.77653028166095,1.80168899591741,0,1
61,1.11171543930915,0.0351345534580916,0.033181690869365,0.0346223040385409,0.16671041785247,0.306730254242023,0.288951019288261,47.5,46.89,286,0.23,1.70361194518717,1.71078772610392,1.73349204024222,0,1
62,1.07923987043074,0.0441886399897293,0.0421000387957358,0.0565708353980442,0.178197947238356,0.30848780777803,0.297861372249667,47.5,46.91,276,0.22,1.63460264057931,1.64406205160078,1.66200724596495,0,1
63,1.00359577733999,0.0361079404103372,0.0349531716896739,0.0305036790006811,0.174410231026235,0.335191594724362,0.326065568925294,47.5,46.93,266,0.2,1.56231232184662,1.57301100722688,1.58795421613735,0,1
64,0.972758159830002,0.0438884274890418,0.0384309265509005,0.0280038377203707,0.133568130141193,0.375602886769216,0.319666378178743,47.5,46.95,252,0.18,1.45425314498627,1.46928811817512,1.47728002815987,0,1
65,0.927778137672685,0.0287717801368661,0.0489190239456697,0.0308218674574635,0.166647942694231,0.280846987784255,0.29441774235588,47.5,46.97,232,0.15,1.36193968014516,1.37736704198241,1.38376647710521,0,1
66,0.887582013379174,0.037096662422776,0.0362665211751507,0.0377548179640883,0.166722151812364,0.258408464977651,0.200927683448393,47.5,46.99,218,0.13,1.23524601059154,1.25146999697679,1.25537897329993,0,1
67,0.943999550224066,0.0220692934804559,0.0379949963556963,0.0513046583198415,0.148288325618221,0.366470695171609,0.357078114443401,50,48.85,375,0.58,3.01955014207837,3.03208870032038,3.09612681906418,0,1
68,1.24411474233958,0.0156136859950382,0.041350186173767,0.0373800782378096,0.201939348993331,0.412213152978356,0.451410642199133,50,48.87,373,0.57,2.97340051130861,2.98515352712083,3.05080553219601,0,1
69,1.32602099341348,0.0153744133497995,0.0343333335562789,0.0282880224063481,0.220663417461726,0.400868652272516,0.338781496561062,50,48.89,371,0.55,2.93800528075235,2.94707980638462,3.01841610765236,0,1
70,1.25250481125631,0.0185457520938078,0.0309820857432981,0.0381033158169705,0.193084163714015,0.392566178107148,0.436885489128791,50,48.91,370,0.55,2.90487925862949,2.91499664271737,2.98269902819721,0,1
71,1.19255384604609,0.0146903980619541,0.0285183038997918,0.0413164272928802,0.192512608915541,0.376610383835379,0.438678600051162,50,48.93,368,0.53,2.866085608744,2.87588446858659,2.94450622827146,0,1
72,0.980604979559526,0.0155939314060197,0.0384006783169786,0.0366187755701788,0.161258917591939,0.355703285005028,0.323347358247759,50,48.95,367,0.52,2.82299294552443,2.83299420458256,2.90270308163383,0,1
73,1.20653226101298,0.0203864484823104,0.0360129633539646,0.0444096788097465,0.203843458163089,0.418070240614742,0.445552306192957,50,48.97,366,0.51,2.79753147092436,2.80654937863724,2.87849568143567,0,1
74,1.30316917407915,0.0128066617197418,0.0266359093513741,0.0360442862677385,0.185994077989284,0.374538576813896,0.424421382091169,50,48.99,363,0.5,2.75428073117617,2.76331445913588,2.83409153237208,0,1
75,1.25192741041441,0.0156635862906427,0.0364601192349412,0.0464339336849016,0.160577722421058,0.401131133012716,0.440043588355764,50,49.01,361,0.49,2.70116251054092,2.71082598634059,2.78037978250333,0,1
76,1.14371079978808,0.0152881508592007,0.0331738447185818,0.0411108825050144,0.200999831179744,0.405551941115375,0.385265434801729,50,49.03,359,0.48,2.66594984293471,2.67504548268424,2.7451352760051,0,1
77,0.932754208983335,0.0113136499591608,0.0227906817406819,0.040035577367427,0.164869596390995,0.378147832837266,0.413433760576371,50,49.05,357,0.47,2.62727765472249,2.63491057697613,2.70531995064586,0,1
78,1.32961185713741,0.0123483740946895,0.0420242538465426,0.02832939816371,0.205065218519349,0.425991241253042,0.443870217160166,50,49.07,355,0.46,2.58618676284833,2.59266294661905,2.66600497632315,0,1
79,1.28773922531456,0.0166192958920189,0.04405216037757,0.0318402165191666,0.172236964389841,0.4290620161047,0.384583320096978,50,49.09,353,0.44,2.54365801542145,2.54578081848181,2.62354241570956,0,1
80,1.24569134020036,0.015013627081997,0.0358405018696931,0.0231196651706308,0.18338067460499,0.354533464608782,0.392990939065508,50,49.11,351,0.43,2.50349568478896,2.50317534714202,2.58309870831241,0,1
81,1.1886733063367,0.0214356613215763,0.0377756652592659,0.0362853777838342,0.200451794631458,0.34929462699173,0.446145352545465,50,49.13,347,0.42,2.45232958931919,2.45263302197832,2.53121269401643,0,1
82,1.17565679904581,0.0161857578294234,0.0427595739533597,0.0276754553230526,0.198775586072394,0.373182458628704,0.431474226552685,50,49.17,341,0.39,2.33906789350339,2.33214606284684,2.40897996672346,0,1
83,1.2396216208808,0.0146198792281278,0.0377293513743851,0.0306933283303234,0.193010125144596,0.354272609128019,0.292444625819429,50,49.19,338,0.38,2.29463659744701,2.29011316015579,2.36279913757343,0,1
84,1.22136274206136,0.0160382357253969,0.0320095165051517,0.033307797867302,0.211202215873675,0.409119342453121,0.384238967565715,50,49.21,336,0.38,2.25989389325583,2.2572642502672,2.32607233526904,0,1
85,1.17390255815189,0.0424023361361695,0.042253793216587,0.044107456301011,0.173715021547807,0.381423033014576,0.393614290666807,50,49.23,333,0.36,2.21725879829341,2.21640192115677,2.27579277207985,0,1
86,0.965694333153817,0.0196676780181945,0.0470896306562129,0.0261229571691512,0.171690216159723,0.414677347355332,0.421857716109698,50,49.24,330,0.35,2.17213773093827,2.17153075914545,2.22792454013973,0,1
87,0.969219824261054,0.029722797472895,0.026359572262487,0.0247540992002192,0.185334563098948,0.38135758125713,0.356301051021351,50,49.26,327,0.34,2.12888167352504,2.12652488715704,2.18074919404825,0,1
88,1.13312726369516,0.0102725054615857,0.0265415083597815,0.0172232099081489,0.14724882243578,0.38192347778405,0.396297442563623,50,49.28,322,0.33,2.07532596504871,2.07327868801612,2.12275985154953,0,1
89,1.20086551206182,0.0512057972740884,0.0543695626243297,0.0328897346647032,0.21945385693,0.386371494187973,0.414355253540414,50,49.3,318,0.31,2.02277573063373,2.02280078459512,2.06606827133951,0,1
90,1.13472415789169,0.0232778828703589,0.0503404210173185,0.0226038266530501,0.147467241330344,0.384466574679661,0.328781007142477,50,49.32,312,0.3,1.96290468650602,1.96515216062115,2.00402886453173,0,1
91,1.03771829886394,0.00977761379697328,0.0266120689503987,0.0162466081026043,0.15835659341327,0.387510962180445,0.397859930500696,50,49.34,306,0.28,1.88771671448216,1.89010212336965,1.92268534215151,0,1
92,0.980503091753315,0.0103627614125782,0.0344293393351871,0.0123956460218121,0.201191017570053,0.365678541234024,0.263519591408566,50,49.36,299,0.26,1.82898885810306,1.83174893525243,1.8607927985886,0,1
93,1.10653594779003,0.0108193008054271,0.0333512771860133,0.018798980446175,0.139730279785045,0.364088452431783,0.35553794919243,50,49.38,292,0.25,1.75293251540658,1.76020511317396,1.78589281583945,0,1
